SystemDate,AccountNumber,OfficeRR,Currency,SecurityType,Symbol,CUSIP,Sedol,SecurityDescription,TodayUnrealizedPL,TodayRealizedPL,TodayCouponInterest,TodayFundingInterest,TodayTotalPL,MTDUnrealizedPL,MTDRealizedPL,MTDCouponInterest,MTDFundingInterest,MTDTotalPL
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,38141GA38,BPK6RS9,GOLDMAN SACHS GROUP INC DEPOSI TARY SHS REPSTG 1/25TH PFD SER  W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,404280DX4,BPXXDF6,HSBC HLDGS PLC SUB NT FIXED/FL TG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,404280DY2,BLGYNY7,HSBC HLDGS PLC VAR 08/14/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,40428HVL3,BNYLD33,HSBC USA INC NEW 5.625% 03/17/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,46115HCB1,,INTESA SANPAOLO S P A 7.850% 06/20/54 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,46124HAE6,BNNJDT4,INTUIT 5.250% 09/15/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,46124HAF3,BNNJDL6,INTUIT 5.125% 09/15/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,46124HAG1,BNQQSL9,INTUIT 5.200% 09/15/33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,46647PDR4,BRBH8L5,JPMORGAN CHASE & CO SR NT FIXE D/FLTG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,46849LUX7,BPXYFM0,JACKSON NSATL LIFE GLOBAL 144A NT 5.5%26 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,469814AB3,BQ1P4R0,JACOBS ENGINEERING GROUP INC J ACOBS ENGR GROUP I NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,49177JAE2,BMF0FD6,KENVUE INC SR NT 144A SR 144A NT 28 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,49177JAJ1,BMF0FK3,KENVUE INC SR NT 144A SR 144A NT4.9%33 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,539439AX7,BNYD4R0,LLOYDS TSB GROUP PLC FORMERLY LLOYDS TSB GROUP P LC 01/19/20 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,53944YAV5,,LLOYDS BANKING GROUP PLC VAR 03/06/73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,59156RCE6,BMV3KX4,METLIFE INC SR NT SR NT 5.375%33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,595112BV4,BQ72LV8,MICRON TECHNOLOGY INC SR NT SR NT 6.75%29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,606822CS1,,MITSUBISHI UFJ FINANCIAL GROUP VAR 02/22/29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,606822CT9,,MITSUBISHI UFJ FINANCIAL GROUP VAR 02/22/31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,606822CX0,,MITSUBISHI UFJ FINANCIAL GROUP 0.000% 02/22/34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,,,60687YBY4,,,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,60687YCZ0,,MIZUHO FINANCIAL GROUP GLBL NT 5.778%29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,60687YDB2,,MIZUHO FINANCIAL   GROUP GLBL NT 5.748%34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,61690U7U8,BNTDVR4,MORGAN STANLEY BK N A SALT LAK E CITY UTAH SR NT 3/A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,61690U7V6,BNTDVQ3,MORGAN STANLEY BK N A SALT LAK E CITY UTAH SR NT FLTG 3/A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,61747YEZ4,BL0NRS2,MORGAN STANLEY SR NT FIXED/FLT G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,61747YFA8,BL0NSL2,MORGAN STANLEY SR NT FIXED/FLT G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,61747YFB6,BL0NRR1,MORGAN STANLEY SUB NT FIXED RA TE RESET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,61747YFD2,BM92MG0,MORGAN STANLEY SR NT 5.164%29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,61747YFE0,BMDLPL9,MORGAN STANLEY SR NT 5.25%34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,61747YFF7,BNTDVP2,MORGAN STANLEY SR NT FIXED/FLT G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,61747YFG5,BNTDVT6,MORGAN STANLEY SR NT FIXED/FLT G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,62878U2F8,,NBN CO LTD 0.000% 10/06/28 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,62878U2G6,,NBN CO LTD 6.000% 10/06/33 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,63111XAJ0,BQZDPN3,NASDAQ INC SR NT 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,63111XAL5,BRT75N8,NASDAQ INC SR NT 63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,649840CV5,BS0FMX7,NEW YORK ST ELEC & GAS CORP SR 144A NT 33 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,655844CS5,BRZW957,NORFOLK SOUTHN CORP SR NT 5.35%54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,67077MBA5,BRF4MN2,NUTRIEN LTD SR NT SR NT 4.9%28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,67077MBB3,BRJG2L2,NUTRIEN LTD SR NT SR NT 5.8%53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,693475BP9,BN30MP6,PNC FINANCIAL SERVICES PERP -W NT 6.25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,693475BR5,BRXDCG4,PNC FINL SVCS GROUP INC FORMER LY PNC FINL CORP T O 01/29/199 3 & FORMERLY PNC BK CORP TO 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,694308KH9,BNNMQV6,PACIFIC GAS & ELEC CO 6.750% 01/15/53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,694308KL0,BPYS4T1,PACIFIC GAS & ELECTRIC 1ST MTG BD6.1%29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,716973AC6,BQ66T40,PFIZER INVT ENTERPRISES PTE LT D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,716973AE2,BQ66T62,PFIZER INVT ENTERPRISES 0.000% 05/19/33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,716973AF9,BQ66T73,PFIZER INVT ENTERPRISES 0.000% 05/19/43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,716973AG7,BQ66T84,PFIZER INVT ENTERPRISES 0.000% 05/19/53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,716973AH5,BQ66TB7,PFIZER INVT ENTERPRISES 0.000% 05/19/63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,74153WCS6,BRJ54D5,PRICOA GLOBAL FDG I MEDIUM TER M NTS BOOK ENTRY 1 44A TRANCHE RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,74340XCF6,BP6V8F2,PROLOGIS L P 5.250% 06/15/53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,744320BL5,BNZGRY6,PRUDENTIAL FINL INC JR SUB NT FXD/FLTG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,74456QCN4,BPSKBT2,PUBLIC SVC ELEC GAS CO SECD ME DIUM TERM NTS BOOK  ENTRY TRAN CHE # TR 00061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,744573AX4,BRBVWV5,PUBLIC SVC ENTERPRISE GROUP IN C,0.0,0.0,0.0,0.0,0.0,0.0,557.5,0.0,0.0,557.5
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,753272AA1,BMZMHT2,RAND PARENT LLC SR SECD NT 144 A RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,75513ECR0,BQS6Q47,RAYTHEON TECHNOLOGIES CORP 5.150% 02/27/33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,78016FZT4,BQWS4P6,ROYAL BK CDA SUSTAINABL 0.000% 01/12/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,78448TAK8,,SMBC AVIATION CAP FIN 5.700% 07/25/33 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,797440CE2,BQH60Q8,SAN DIEGO GAS & ELEC CO 1M -AAAA BD 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,80282KBG0,BQWPDY9,SANTANDER HLDGS USA INC SR NT FIXED/FLTG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,81172QAA2,,SEADRILL FIN LTD SR SECD SECON D LIEN NT 144A RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,822538AH7,,SHELF DRILL HOLD LTD SR AMZ 144A NT29 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,832696AY4,BQT1WY3,SMUCKER J M CO 6.500% 11/15/43,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,832696AZ1,BQT1N84,SMUCKER J M CO GLBL NT 6.5%53,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,842400HU0,BQMS2G3,SOUTHERN CALIF EDISON CO 1ST &  REF MTG BD SER 2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,842400HV8,BQMS2D0,SOUTHERN CALIF EDISON CO 1ST &  REF MTG BD SER 2023B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,842587DR5,BNBXR96,SOUTHERN CO SR NT 5.2%33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,842587DS3,BMGS926,SOUTHERN CO 5.500% 03/15/29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,842587DT1,BM9VYX8,SOUTHERN CO 5.700% 03/15/34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,845437BU5,BN7B2R7,SOUTHWESTERN ELEC PWR CO SR NT  SER P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,853254CT5,,STANDARD CHARTERED PLC SR 144A NT 27 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,853254CU2,,STANDARD CHARTERED PLC 6.296% 07/06/34 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,857477CE1,BRF3SY2,STATE STREET CORP SR FLT NT 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,86562MDA5,BN4BQ67,SUMITOMO MITSUI FIN GRP INC 0.000% 07/13/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,86959LAP8,,SVENSKA HANDELSBANKEN AB MEDIU M TERM NTS 144A 14 4A RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,883556CV2,BQH61W1,THERMO FISHER SCIENTIFIC INC 4.953% 08/10/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,89115A2M3,,TORONTO DOMINION BK SR MEDIUM TERM BK NTS BOOK E NTRY TRANCH E # TR 00780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,89115A2T8,,TORONTO DOMINION BK SR MEDIUM TERM BK NTS BOOK E NTRY TRANCH E # TR 00786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,893790AA3,,TRANSOCEAN AQUILA LTD SR SEC 144A NT28 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,89788MAP7,BRBD998,TRUIST FINL CORP SR MED TERM N TS BOOK ENTRY TRANCHE # TR 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,902674ZW3,,UBS AG LONDON BRH SR NT SR NT 5.65%28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Bills,,912796CX5,BMHVN11,US TREAS BILL 26 WEEK MATURITY 04/18/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Bonds,,912810TN8,BQXLPR3,US TREAS BDS 29 YR 10 MONTH MATURITY 02/15/53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Bonds,,912810TQ1,BMXHQM5,US TREAS BOND 19 YR 10 MNT MATURITY 02/15/43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,912828YH7,BJYQBF8,UNITED STATES TREAS NTS TREAS MATURITY 093024,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CBQ3,BLKH0X0,US TREAS BILLS 5 YR NOTE MATURITY 022826,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CCG4,BP0WLL8,UNITED STATES TREAS NTS 0.000% 06/15/24,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CEF4,BPRT3V6,US TREAS NTS 5 YEAR MATURITY 033127,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CFN6,BN6ML30,US TREAS 2 YR NOTE MATURITY 09/30/24,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CFQ9,BNTVWX1,US TREAS 2 YR NOTE MATURITY 10/31/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CFV8,BQXS7B2,US TREAS NTS 9 YEAR 10 MONTH MATURITY 11/15/32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CGA3,BL6JPN5,US TREAS NTS 3 YEAR MATURITY 12/15/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CGC9,BMCVF10,US TREAS NOTE 5 YEAR MATURITY 12/31/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CGJ4,BL6BVY4,US TREAS NTS 7 YEAR MATURITY 01/31/30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CGM7,BQXLPX9,US TREAS NTS 9 YEAR 10 MONTH MATURITY 02/15/33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CGP0,BMTY6H5,US TREAS NOTE 5 YEAR MATURITY 02/29/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CHA2,BMDLR24,US TREAS NOTE 5 YEAR MATURITY 04/30/28,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CHC8,BQYLTK3,US TREAS NOTE 9 YEAR 10 MONTH MATURITY 05/15/33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CHE4,BP489T6,US TREAS NOTE 5 YEAR MATURITY 05/31/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CHL8,BQXV164,US TREAS NOTE 2 YEAR MATURITY 06/30/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CHN4,BNTDWY8,US TREAS NOTE 2 YEAR MATURITY 07/31/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CHQ7,BNTDWZ9,US TREAS NOTE 5 YEAR MATUIRTY 07/31/28,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CHT1,BRT3QG6,US TREAS NOTE 9 YEAR 10 MONTH MATURITY 08/15/33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Treasury Notes,,91282CHX2,BMGC3Q0,US TREAS NOTE 5 YEAR MATUIRTY 08/31/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,92676XAG2,BMDQJ12,VIKING CRUISES LTD SR NT 144A SR 144A NT 31 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,927804GM0,BRBDVS1,VIRGINIA ELEC & PWR CO 5.300% 08/15/33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,95000U3F8,BNFZXQ7,WELLS FARGO & CO MEDIUM TERM S R NTS BOOK ENTRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,95002YAA1,BR1W898,WELLS FARGO & COMPANY PERP SR GLBL-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99FI,TX26,USD,Corporate Bonds,,98105EAM9,,WOORI BK KOREA 4.875% 01/26/28 RULE 144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66TX99GH,TX21,USD,Treasury Bonds,,912810SR0,BMFKWB3,US TREAS BDS 19YR11MONTH MATRURITY 05/15/40,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99GH,TX21,USD,Treasury Notes,,912828YS3,BKVKB83,UNITED STATES TREAS NTS 0.000% 11/15/29,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99GH,TX21,USD,Treasury Notes,,912828Z52,BKMH6B1,UNITED STATES TREAS NOTE 5 YR MATURITY 013125,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99GH,TX21,USD,Treasury Notes,,912828Z60,BKMH688,UNITED STATES TREAS NTS 2YR MATURITY 013122,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99GH,TX21,USD,Treasury Notes,,912828ZN3,BMWWQX2,UNITED STATES TREAS NOTE 7 YR MATURTIY 043027,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99GH,TX21,USD,Treasury Notes,,91282CAT8,BMYVTV6,US TREAS NOTE 5 YR MATURITY 103125,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001
10/20/2023,66TX99GH,TX21,USD,Treasury Notes,,91282CAV3,BN7JWT3,US TREAS NTS 9YR 10 MONTH 0.000% 11/15/30,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001
10/20/2023,66TX99GH,TX21,USD,Treasury Notes,,91282CBU4,BMDNPM6,US TREAS BILLS 2 YR NOTE MATURITY 033123,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99JB,TX31,USD,Treasury Notes,,912828YG9,BJYQBG9,UNITED STATES TREAS NTS TREAS MATURITY 093026,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99JB,TX31,USD,Treasury Notes,,912828YM6,BKZ7NF1,UNITED STATES TREAS NTS MATURITY 103124,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
10/20/2023,66TX99JB,TX31,USD,Treasury Notes,,912828ZW3,BL5BXQ1,UNITED STATES TREAS NOTE 5 YR MATURITY 063025,0.0,-0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0,0.0,-0.0001
